x[0] 		x[1] 		x[2] 		 Norma
0.024359 	0.043690 	0.001939 	0.000047
0.024359 	0.043690 	0.001940 	0.000056
0.024359 	0.043690 	0.001940 	0.000080
0.024358 	0.043689 	0.001940 	0.000276
0.024358 	0.043689 	0.001940 	0.000046
0.024358 	0.043689 	0.001940 	0.000045
0.024358 	0.043689 	0.001940 	0.000047
0.024358 	0.043689 	0.001940 	0.000055
0.024358 	0.043689 	0.001940 	0.000078
0.024358 	0.043688 	0.001939 	0.000262
0.024358 	0.043688 	0.001939 	0.000045
0.024358 	0.043688 	0.001939 	0.000045
0.024358 	0.043688 	0.001939 	0.000048
0.024358 	0.043688 	0.001939 	0.000058
0.024358 	0.043688 	0.001939 	0.000088
0.024357 	0.043687 	0.001940 	0.000383
0.024357 	0.043687 	0.001940 	0.000052
0.024357 	0.043687 	0.001940 	0.000047
0.024357 	0.043687 	0.001940 	0.000045
0.024357 	0.043687 	0.001940 	0.000045
0.024357 	0.043687 	0.001940 	0.000049
0.024357 	0.043687 	0.001940 	0.000061
0.024357 	0.043687 	0.001939 	0.000097
0.024354 	0.043684 	0.001939 	0.000629
0.024354 	0.043684 	0.001939 	0.000094
0.024354 	0.043683 	0.001939 	0.000050
0.024354 	0.043683 	0.001939 	0.000062
0.024354 	0.043683 	0.001939 	0.000174
0.024354 	0.043683 	0.001939 	0.000059
0.024354 	0.043683 	0.001939 	0.000091
0.024353 	0.043682 	0.001939 	0.000428
0.024353 	0.043682 	0.001939 	0.000054
0.024353 	0.043682 	0.001939 	0.000048
0.024353 	0.043682 	0.001939 	0.000045
0.024353 	0.043682 	0.001939 	0.000045
0.024353 	0.043682 	0.001939 	0.000048
0.024353 	0.043681 	0.001939 	0.000057
0.024353 	0.043681 	0.001939 	0.000083
0.024352 	0.043681 	0.001939 	0.000295
0.024352 	0.043681 	0.001939 	0.000046
0.024352 	0.043681 	0.001939 	0.000044
0.024352 	0.043681 	0.001939 	0.000046
0.024352 	0.043681 	0.001939 	0.000052
0.024352 	0.043681 	0.001939 	0.000069
0.024352 	0.043680 	0.001939 	0.000194
0.024352 	0.043680 	0.001939 	0.000051
0.024352 	0.043680 	0.001939 	0.000067
0.024352 	0.043680 	0.001939 	0.000189
0.024352 	0.043680 	0.001939 	0.000053
0.024352 	0.043680 	0.001939 	0.000072
0.024351 	0.043680 	0.001939 	0.000206
0.024351 	0.043680 	0.001939 	0.000049
0.024351 	0.043680 	0.001939 	0.000060
0.024351 	0.043679 	0.001939 	0.000093
0.024349 	0.043677 	0.001939 	0.000529
0.024349 	0.043677 	0.001939 	0.000095
0.024349 	0.043677 	0.001939 	0.000062
0.024349 	0.043677 	0.001939 	0.000174
0.024349 	0.043677 	0.001939 	0.000060
0.024349 	0.043677 	0.001939 	0.000092
0.024348 	0.043675 	0.001939 	0.000447
0.024348 	0.043675 	0.001939 	0.000054
0.024348 	0.043675 	0.001939 	0.000049
0.024348 	0.043675 	0.001939 	0.000045
0.024348 	0.043675 	0.001939 	0.000044
0.024348 	0.043675 	0.001939 	0.000047
0.024348 	0.043675 	0.001939 	0.000055
0.024348 	0.043675 	0.001939 	0.000078
0.024348 	0.043674 	0.001938 	0.000259
0.024348 	0.043674 	0.001938 	0.000045
0.024348 	0.043674 	0.001938 	0.000045
0.024348 	0.043674 	0.001938 	0.000048
0.024348 	0.043674 	0.001938 	0.000059
0.024347 	0.043674 	0.001939 	0.000089
0.024346 	0.043673 	0.001939 	0.000396
0.024346 	0.043673 	0.001939 	0.000053
0.024346 	0.043673 	0.001939 	0.000048
0.024346 	0.043673 	0.001939 	0.000045
0.024346 	0.043673 	0.001939 	0.000045
0.024346 	0.043673 	0.001939 	0.000048
0.024346 	0.043673 	0.001939 	0.000059
0.024346 	0.043673 	0.001938 	0.000091
0.024345 	0.043671 	0.001938 	0.000424
0.024345 	0.043671 	0.001938 	0.000054
0.024345 	0.043671 	0.001938 	0.000048
0.024345 	0.043671 	0.001938 	0.000045
0.024345 	0.043671 	0.001938 	0.000045
0.024345 	0.043671 	0.001938 	0.000048
0.024345 	0.043671 	0.001938 	0.000057
0.024345 	0.043671 	0.001938 	0.000083
0.024345 	0.043670 	0.001939 	0.000296
0.024345 	0.043670 	0.001938 	0.000046
0.024345 	0.043670 	0.001938 	0.000044
0.024345 	0.043670 	0.001938 	0.000046
0.024345 	0.043670 	0.001938 	0.000052
0.024345 	0.043670 	0.001938 	0.000068
0.024344 	0.043670 	0.001938 	0.000192
0.024344 	0.043670 	0.001938 	0.000052
0.024344 	0.043670 	0.001938 	0.000069
0.024344 	0.043670 	0.001938 	0.000197
0.024344 	0.043670 	0.001938 	0.000051
0.024344 	0.043670 	0.001938 	0.000065
0.024344 	0.043669 	0.001938 	0.000183
0.024344 	0.043669 	0.001938 	0.000055
0.024344 	0.043669 	0.001938 	0.000078
0.024343 	0.043669 	0.001938 	0.000261
0.024343 	0.043669 	0.001938 	0.000045
0.024343 	0.043669 	0.001938 	0.000045
0.024343 	0.043669 	0.001938 	0.000048
0.024343 	0.043669 	0.001938 	0.000058
0.024343 	0.043669 	0.001938 	0.000087
0.024343 	0.043668 	0.001938 	0.000336
0.024343 	0.043668 	0.001938 	0.000048
0.024343 	0.043668 	0.001938 	0.000045
0.024343 	0.043668 	0.001938 	0.000045
0.024343 	0.043668 	0.001938 	0.000048
0.024343 	0.043667 	0.001938 	0.000058
0.024343 	0.043667 	0.001938 	0.000087
0.024342 	0.043666 	0.001938 	0.000372
0.024342 	0.043666 	0.001938 	0.000052
0.024342 	0.043666 	0.001938 	0.000047
0.024342 	0.043666 	0.001938 	0.000045
0.024342 	0.043666 	0.001938 	0.000045
0.024342 	0.043666 	0.001938 	0.000049
0.024342 	0.043666 	0.001938 	0.000061
0.024342 	0.043666 	0.001938 	0.000099
0.024338 	0.043661 	0.001937 	0.000795
0.024338 	0.043661 	0.001937 	0.000089
0.024338 	0.043661 	0.001937 	0.000046
0.024338 	0.043661 	0.001937 	0.000044
0.024338 	0.043661 	0.001937 	0.000046
0.024338 	0.043661 	0.001937 	0.000053
0.024338 	0.043661 	0.001938 	0.000071
0.024337 	0.043660 	0.001938 	0.000205
0.024337 	0.043660 	0.001938 	0.000049
0.024337 	0.043660 	0.001938 	0.000060
0.024337 	0.043660 	0.001938 	0.000094
0.024336 	0.043658 	0.001937 	0.000547
0.024336 	0.043658 	0.001937 	0.000095
0.024336 	0.043658 	0.001937 	0.000059
0.024336 	0.043658 	0.001937 	0.000091
0.024334 	0.043656 	0.001938 	0.000437
0.024334 	0.043656 	0.001938 	0.000054
0.024334 	0.043656 	0.001937 	0.000049
0.024334 	0.043656 	0.001937 	0.000045
0.024334 	0.043656 	0.001937 	0.000044
0.024334 	0.043656 	0.001937 	0.000047
0.024334 	0.043656 	0.001937 	0.000055
0.024334 	0.043656 	0.001937 	0.000078
0.024334 	0.043655 	0.001937 	0.000264
0.024334 	0.043655 	0.001937 	0.000045
0.024334 	0.043655 	0.001937 	0.000044
0.024334 	0.043655 	0.001937 	0.000048
0.024334 	0.043655 	0.001937 	0.000057
0.024334 	0.043655 	0.001937 	0.000084
0.024333 	0.043655 	0.001937 	0.000307
0.024333 	0.043655 	0.001937 	0.000047
0.024333 	0.043654 	0.001937 	0.000044
0.024333 	0.043654 	0.001937 	0.000045
0.024333 	0.043654 	0.001937 	0.000050
0.024333 	0.043654 	0.001937 	0.000064
0.024333 	0.043654 	0.001937 	0.000179
0.024333 	0.043654 	0.001937 	0.000056
0.024333 	0.043654 	0.001937 	0.000082
0.024332 	0.043653 	0.001937 	0.000290
0.024332 	0.043653 	0.001937 	0.000046
0.024332 	0.043653 	0.001937 	0.000044
0.024332 	0.043653 	0.001937 	0.000046
0.024332 	0.043653 	0.001937 	0.000052
0.024332 	0.043653 	0.001937 	0.000069
0.024332 	0.043653 	0.001937 	0.000197
0.024332 	0.043653 	0.001937 	0.000050
0.024332 	0.043653 	0.001937 	0.000065
0.024332 	0.043653 	0.001937 	0.000181
0.024332 	0.043653 	0.001937 	0.000056
0.024332 	0.043653 	0.001937 	0.000079
0.024331 	0.043652 	0.001937 	0.000268
0.024331 	0.043652 	0.001937 	0.000045
0.024331 	0.043652 	0.001937 	0.000044
0.024331 	0.043652 	0.001937 	0.000047
0.024331 	0.043652 	0.001937 	0.000056
0.024331 	0.043652 	0.001937 	0.000081
0.024331 	0.043651 	0.001937 	0.000277
0.024331 	0.043651 	0.001937 	0.000045
0.024331 	0.043651 	0.001937 	0.000044
0.024331 	0.043651 	0.001937 	0.000046
0.024331 	0.043651 	0.001937 	0.000054
0.024331 	0.043651 	0.001937 	0.000075
0.024331 	0.043651 	0.001937 	0.000222
0.024330 	0.043651 	0.001937 	0.000046
0.024330 	0.043651 	0.001937 	0.000053
0.024330 	0.043651 	0.001937 	0.000071
0.024330 	0.043650 	0.001937 	0.000205
0.024330 	0.043650 	0.001937 	0.000049
0.024330 	0.043650 	0.001937 	0.000060
0.024330 	0.043650 	0.001937 	0.000093
0.024329 	0.043648 	0.001936 	0.000481
0.024329 	0.043648 	0.001936 	0.000055
0.024329 	0.043648 	0.001936 	0.000050
0.024329 	0.043648 	0.001937 	0.000046
0.024329 	0.043648 	0.001937 	0.000044
0.024329 	0.043648 	0.001937 	0.000046
0.024329 	0.043648 	0.001937 	0.000052
0.024329 	0.043648 	0.001937 	0.000071
0.024328 	0.043648 	0.001937 	0.000201
0.024328 	0.043648 	0.001937 	0.000049
0.024328 	0.043648 	0.001937 	0.000062
0.024328 	0.043647 	0.001937 	0.000173
0.024328 	0.043647 	0.001937 	0.000059
0.024328 	0.043647 	0.001937 	0.000091
0.024327 	0.043646 	0.001937 	0.000435
0.024327 	0.043646 	0.001937 	0.000054
0.024327 	0.043646 	0.001937 	0.000048
0.024327 	0.043646 	0.001937 	0.000045
0.024327 	0.043646 	0.001937 	0.000044
0.024327 	0.043646 	0.001937 	0.000047
0.024327 	0.043646 	0.001937 	0.000055
0.024327 	0.043646 	0.001937 	0.000078
0.024326 	0.043645 	0.001936 	0.000261
0.024326 	0.043645 	0.001936 	0.000045
0.024326 	0.043645 	0.001936 	0.000044
0.024326 	0.043645 	0.001936 	0.000048
0.024326 	0.043645 	0.001936 	0.000057
0.024326 	0.043645 	0.001936 	0.000085
0.024326 	0.043644 	0.001937 	0.000315
0.024326 	0.043644 	0.001937 	0.000047
0.024326 	0.043644 	0.001937 	0.000044
0.024326 	0.043644 	0.001937 	0.000045
0.024326 	0.043644 	0.001937 	0.000049
0.024326 	0.043644 	0.001936 	0.000061
0.024326 	0.043644 	0.001936 	0.000099
0.024322 	0.043638 	0.001935 	0.000826
0.024322 	0.043638 	0.001936 	0.000089
0.024322 	0.043638 	0.001936 	0.000046
0.024322 	0.043638 	0.001936 	0.000044
0.024322 	0.043638 	0.001936 	0.000045
0.024322 	0.043638 	0.001936 	0.000051
0.024322 	0.043638 	0.001936 	0.000066
0.024321 	0.043638 	0.001936 	0.000184
0.024321 	0.043638 	0.001936 	0.000054
0.024321 	0.043638 	0.001936 	0.000075
0.024321 	0.043637 	0.001936 	0.000223
0.024321 	0.043637 	0.001936 	0.000046
0.024321 	0.043637 	0.001936 	0.000052
0.024321 	0.043637 	0.001936 	0.000070
0.024321 	0.043637 	0.001936 	0.000200
0.024321 	0.043637 	0.001936 	0.000049
0.024321 	0.043637 	0.001936 	0.000062
0.024320 	0.043637 	0.001936 	0.000174
0.024320 	0.043637 	0.001936 	0.000058
0.024320 	0.043637 	0.001936 	0.000089
0.024319 	0.043635 	0.001936 	0.000396
0.024319 	0.043635 	0.001936 	0.000053
0.024319 	0.043635 	0.001936 	0.000047
0.024319 	0.043635 	0.001936 	0.000045
0.024319 	0.043635 	0.001936 	0.000044
0.024319 	0.043635 	0.001936 	0.000048
0.024319 	0.043635 	0.001936 	0.000058
0.024319 	0.043635 	0.001936 	0.000087
0.024319 	0.043634 	0.001935 	0.000374
0.024319 	0.043634 	0.001935 	0.000052
0.024319 	0.043634 	0.001935 	0.000047
0.024319 	0.043634 	0.001936 	0.000044
0.024318 	0.043634 	0.001936 	0.000045
0.024318 	0.043634 	0.001936 	0.000049
0.024318 	0.043634 	0.001936 	0.000060
0.024318 	0.043634 	0.001936 	0.000095
0.024316 	0.043631 	0.001936 	0.000567
0.024316 	0.043631 	0.001936 	0.000094
0.024316 	0.043631 	0.001936 	0.000056
0.024316 	0.043631 	0.001936 	0.000081
0.024316 	0.043630 	0.001935 	0.000279
0.024316 	0.043630 	0.001935 	0.000045
0.024316 	0.043630 	0.001935 	0.000044
0.024316 	0.043630 	0.001935 	0.000046
0.024316 	0.043630 	0.001935 	0.000053
0.024316 	0.043630 	0.001935 	0.000073
0.024316 	0.043630 	0.001936 	0.000214
0.024316 	0.043630 	0.001936 	0.000047
0.024316 	0.043630 	0.001936 	0.000055
0.024315 	0.043630 	0.001935 	0.000079
0.024315 	0.043629 	0.001935 	0.000267
0.024315 	0.043629 	0.001935 	0.000045
0.024315 	0.043629 	0.001935 	0.000044
0.024315 	0.043629 	0.001935 	0.000047
0.024315 	0.043629 	0.001935 	0.000056
0.024315 	0.043629 	0.001935 	0.000080
0.024315 	0.043629 	0.001936 	0.000275
0.024315 	0.043629 	0.001936 	0.000045
0.024314 	0.043629 	0.001935 	0.000044
0.024314 	0.043629 	0.001935 	0.000046
0.024314 	0.043629 	0.001935 	0.000054
0.024314 	0.043628 	0.001935 	0.000075
0.024314 	0.043628 	0.001935 	0.000222
0.024314 	0.043628 	0.001935 	0.000046
0.024314 	0.043628 	0.001935 	0.000052
0.024314 	0.043628 	0.001935 	0.000071
0.024314 	0.043628 	0.001935 	0.000202
0.024314 	0.043628 	0.001935 	0.000049
0.024314 	0.043628 	0.001935 	0.000061
0.024314 	0.043628 	0.001935 	0.000098
0.024310 	0.043623 	0.001934 	0.000760
0.024310 	0.043623 	0.001935 	0.000090
0.024310 	0.043623 	0.001935 	0.000045
0.024310 	0.043623 	0.001935 	0.000044
0.024310 	0.043623 	0.001935 	0.000046
0.024310 	0.043623 	0.001935 	0.000054
0.024310 	0.043623 	0.001935 	0.000076
0.024310 	0.043622 	0.001935 	0.000228
0.024310 	0.043622 	0.001935 	0.000045
0.024310 	0.043622 	0.001935 	0.000051
0.024310 	0.043622 	0.001935 	0.000066
0.024310 	0.043622 	0.001935 	0.000185
0.024310 	0.043622 	0.001935 	0.000054
0.024310 	0.043622 	0.001935 	0.000074
0.024309 	0.043621 	0.001935 	0.000216
0.024309 	0.043621 	0.001935 	0.000046
0.024309 	0.043621 	0.001935 	0.000054
0.024309 	0.043621 	0.001935 	0.000076
0.024309 	0.043621 	0.001935 	0.000226
0.024309 	0.043621 	0.001935 	0.000045
0.024309 	0.043621 	0.001935 	0.000051
0.024309 	0.043621 	0.001935 	0.000067
0.024309 	0.043621 	0.001935 	0.000190
0.024309 	0.043621 	0.001935 	0.000052
0.024309 	0.043620 	0.001935 	0.000069
0.024308 	0.043620 	0.001935 	0.000197
0.024308 	0.043620 	0.001935 	0.000050
0.024308 	0.043620 	0.001935 	0.000064
0.024308 	0.043620 	0.001935 	0.000179
0.024308 	0.043620 	0.001935 	0.000056
0.024308 	0.043620 	0.001935 	0.000081
0.024308 	0.043619 	0.001934 	0.000278
0.024308 	0.043619 	0.001934 	0.000045
0.024308 	0.043619 	0.001934 	0.000044
0.024308 	0.043619 	0.001935 	0.000046
0.024308 	0.043619 	0.001935 	0.000053
0.024308 	0.043619 	0.001935 	0.000073
0.024307 	0.043619 	0.001935 	0.000213
0.024307 	0.043619 	0.001935 	0.000047
0.024307 	0.043619 	0.001935 	0.000056
0.024307 	0.043619 	0.001935 	0.000080
0.024307 	0.043618 	0.001934 	0.000274
0.024307 	0.043618 	0.001934 	0.000045
0.024307 	0.043618 	0.001934 	0.000044
0.024307 	0.043618 	0.001934 	0.000046
0.024307 	0.043618 	0.001934 	0.000054
0.024307 	0.043618 	0.001935 	0.000075
0.024306 	0.043617 	0.001935 	0.000223
0.024306 	0.043617 	0.001935 	0.000045
0.024306 	0.043617 	0.001935 	0.000052
0.024306 	0.043617 	0.001935 	0.000069
0.024306 	0.043617 	0.001934 	0.000197
0.024306 	0.043617 	0.001934 	0.000050
0.024306 	0.043617 	0.001934 	0.000064
0.024306 	0.043617 	0.001935 	0.000180
0.024306 	0.043617 	0.001935 	0.000056
0.024306 	0.043617 	0.001935 	0.000080
0.024306 	0.043616 	0.001934 	0.000277
0.024305 	0.043616 	0.001934 	0.000045
0.024305 	0.043616 	0.001934 	0.000044
0.024305 	0.043616 	0.001934 	0.000046
0.024305 	0.043616 	0.001934 	0.000054
0.024305 	0.043616 	0.001934 	0.000074
0.024305 	0.043616 	0.001935 	0.000216
0.024305 	0.043615 	0.001935 	0.000046
0.024305 	0.043615 	0.001934 	0.000054
0.024305 	0.043615 	0.001934 	0.000076
0.024305 	0.043615 	0.001934 	0.000229
0.024305 	0.043615 	0.001934 	0.000045
0.024305 	0.043615 	0.001934 	0.000051
0.024305 	0.043615 	0.001934 	0.000065
0.024304 	0.043615 	0.001934 	0.000184
0.024304 	0.043615 	0.001934 	0.000054
0.024304 	0.043615 	0.001934 	0.000075
0.024304 	0.043614 	0.001934 	0.000224
0.024304 	0.043614 	0.001934 	0.000045
0.024304 	0.043614 	0.001934 	0.000052
0.024304 	0.043614 	0.001934 	0.000069
0.024304 	0.043614 	0.001934 	0.000195
0.024304 	0.043614 	0.001934 	0.000050
0.024304 	0.043614 	0.001934 	0.000065
0.024304 	0.043613 	0.001934 	0.000182
0.024304 	0.043613 	0.001934 	0.000055
0.024304 	0.043613 	0.001934 	0.000077
0.024303 	0.043613 	0.001934 	0.000233
0.024303 	0.043613 	0.001934 	0.000045
0.024303 	0.043613 	0.001934 	0.000049
0.024303 	0.043613 	0.001934 	0.000062
0.024303 	0.043613 	0.001934 	0.000175
0.024303 	0.043613 	0.001934 	0.000058
0.024303 	0.043613 	0.001934 	0.000087
0.024302 	0.043612 	0.001934 	0.000337
0.024302 	0.043612 	0.001934 	0.000048
0.024302 	0.043612 	0.001934 	0.000045
0.024302 	0.043612 	0.001934 	0.000044
0.024302 	0.043612 	0.001934 	0.000047
0.024302 	0.043611 	0.001934 	0.000056
0.024302 	0.043611 	0.001934 	0.000082
0.024302 	0.043611 	0.001934 	0.000286
0.024302 	0.043611 	0.001934 	0.000045
0.024302 	0.043611 	0.001934 	0.000044
0.024302 	0.043611 	0.001934 	0.000045
0.024302 	0.043611 	0.001934 	0.000052
0.024302 	0.043611 	0.001934 	0.000069
0.024301 	0.043610 	0.001934 	0.000196
0.024301 	0.043610 	0.001934 	0.000050
0.024301 	0.043610 	0.001934 	0.000064
0.024301 	0.043610 	0.001934 	0.000180
0.024301 	0.043610 	0.001934 	0.000056
0.024301 	0.043610 	0.001934 	0.000080
0.024301 	0.043609 	0.001934 	0.000276
0.024301 	0.043609 	0.001934 	0.000045
0.024301 	0.043609 	0.001934 	0.000044
0.024301 	0.043609 	0.001934 	0.000046
0.024301 	0.043609 	0.001934 	0.000053
0.024301 	0.043609 	0.001934 	0.000074
0.024300 	0.043609 	0.001934 	0.000215
0.024300 	0.043609 	0.001934 	0.000046
0.024300 	0.043609 	0.001934 	0.000054
0.024300 	0.043609 	0.001934 	0.000077
0.024300 	0.043608 	0.001934 	0.000231
0.024300 	0.043608 	0.001934 	0.000045
0.024300 	0.043608 	0.001934 	0.000050
0.024300 	0.043608 	0.001934 	0.000064
0.024300 	0.043608 	0.001934 	0.000179
0.024300 	0.043608 	0.001934 	0.000056
0.024300 	0.043608 	0.001934 	0.000081
0.024299 	0.043607 	0.001934 	0.000283
0.024299 	0.043607 	0.001934 	0.000045
0.024299 	0.043607 	0.001934 	0.000044
0.024299 	0.043607 	0.001934 	0.000046
0.024299 	0.043607 	0.001934 	0.000052
0.024299 	0.043607 	0.001934 	0.000070
0.024299 	0.043607 	0.001934 	0.000200
0.024299 	0.043607 	0.001934 	0.000049
0.024299 	0.043607 	0.001934 	0.000062
0.024299 	0.043607 	0.001934 	0.000173
0.024299 	0.043606 	0.001934 	0.000058
0.024299 	0.043606 	0.001934 	0.000089
0.024298 	0.043605 	0.001933 	0.000401
0.024298 	0.043605 	0.001933 	0.000053
0.024298 	0.043605 	0.001933 	0.000047
0.024298 	0.043605 	0.001933 	0.000044
0.024298 	0.043605 	0.001934 	0.000044
0.024298 	0.043605 	0.001934 	0.000047
0.024298 	0.043605 	0.001934 	0.000057
0.024297 	0.043605 	0.001934 	0.000083
0.024297 	0.043604 	0.001934 	0.000302
0.024297 	0.043604 	0.001934 	0.000046
0.024297 	0.043604 	0.001934 	0.000044
0.024297 	0.043604 	0.001934 	0.000045
0.024297 	0.043604 	0.001934 	0.000050
0.024297 	0.043604 	0.001934 	0.000063
0.024297 	0.043604 	0.001933 	0.000178
0.024297 	0.043604 	0.001933 	0.000056
0.024297 	0.043604 	0.001934 	0.000082
0.024296 	0.043603 	0.001934 	0.000294
0.024296 	0.043603 	0.001934 	0.000046
0.024296 	0.043603 	0.001934 	0.000044
0.024296 	0.043603 	0.001934 	0.000045
0.024296 	0.043603 	0.001934 	0.000051
0.024296 	0.043603 	0.001934 	0.000066
0.024296 	0.043603 	0.001933 	0.000185
0.024296 	0.043603 	0.001933 	0.000053
0.024296 	0.043603 	0.001933 	0.000073
0.024296 	0.043602 	0.001934 	0.000213
0.024296 	0.043602 	0.001934 	0.000047
0.024295 	0.043602 	0.001934 	0.000055
0.024295 	0.043602 	0.001934 	0.000078
0.024295 	0.043602 	0.001933 	0.000264
0.024295 	0.043602 	0.001933 	0.000045
0.024295 	0.043602 	0.001933 	0.000044
0.024295 	0.043601 	0.001933 	0.000047
0.024295 	0.043601 	0.001933 	0.000056
0.024295 	0.043601 	0.001933 	0.000080
0.024294 	0.043601 	0.001934 	0.000274
0.024294 	0.043601 	0.001934 	0.000045
0.024294 	0.043601 	0.001934 	0.000044
0.024294 	0.043601 	0.001933 	0.000046
0.024294 	0.043601 	0.001933 	0.000053
0.024294 	0.043601 	0.001933 	0.000074
0.024294 	0.043600 	0.001933 	0.000216
0.024294 	0.043600 	0.001933 	0.000046
0.024294 	0.043600 	0.001933 	0.000054
0.024294 	0.043600 	0.001933 	0.000075
0.024294 	0.043600 	0.001933 	0.000223
0.024294 	0.043600 	0.001933 	0.000045
0.024294 	0.043600 	0.001933 	0.000052
0.024294 	0.043600 	0.001933 	0.000069
0.024294 	0.043599 	0.001933 	0.000196
0.024294 	0.043599 	0.001933 	0.000050
0.024294 	0.043599 	0.001933 	0.000064
0.024293 	0.043599 	0.001933 	0.000179
0.024293 	0.043599 	0.001933 	0.000055
0.024293 	0.043599 	0.001933 	0.000080
0.024293 	0.043598 	0.001933 	0.000273
0.024293 	0.043598 	0.001933 	0.000045
0.024293 	0.043598 	0.001933 	0.000044
0.024293 	0.043598 	0.001933 	0.000046
0.024293 	0.043598 	0.001933 	0.000054
0.024293 	0.043598 	0.001933 	0.000074
0.024292 	0.043598 	0.001933 	0.000219
0.024292 	0.043598 	0.001933 	0.000046
0.024292 	0.043598 	0.001933 	0.000053
0.024292 	0.043598 	0.001933 	0.000072
0.024292 	0.043597 	0.001933 	0.000208
0.024292 	0.043597 	0.001933 	0.000047
0.024292 	0.043597 	0.001933 	0.000057
0.024292 	0.043597 	0.001933 	0.000085
0.024291 	0.043597 	0.001933 	0.000315
0.024291 	0.043597 	0.001933 	0.000047
0.024291 	0.043597 	0.001933 	0.000044
0.024291 	0.043597 	0.001933 	0.000044
0.024291 	0.043597 	0.001933 	0.000048
0.024291 	0.043596 	0.001933 	0.000060
0.024291 	0.043596 	0.001933 	0.000094
0.024290 	0.043594 	0.001932 	0.000548
0.024290 	0.043594 	0.001933 	0.000095
0.024290 	0.043594 	0.001933 	0.000058
0.024289 	0.043594 	0.001933 	0.000089
0.024288 	0.043592 	0.001933 	0.000403
0.024288 	0.043592 	0.001933 	0.000053
0.024288 	0.043592 	0.001933 	0.000047
0.024288 	0.043592 	0.001933 	0.000044
0.024288 	0.043592 	0.001933 	0.000044
0.024288 	0.043592 	0.001933 	0.000047
0.024288 	0.043592 	0.001933 	0.000056
0.024288 	0.043592 	0.001933 	0.000081
0.024288 	0.043592 	0.001932 	0.000285
0.024288 	0.043592 	0.001933 	0.000045
0.024288 	0.043592 	0.001933 	0.000044
0.024288 	0.043592 	0.001933 	0.000045
0.024288 	0.043592 	0.001933 	0.000052
0.024288 	0.043591 	0.001933 	0.000069
0.024288 	0.043591 	0.001933 	0.000195
0.024288 	0.043591 	0.001933 	0.000050
0.024288 	0.043591 	0.001933 	0.000065
0.024287 	0.043591 	0.001933 	0.000182
0.024287 	0.043591 	0.001933 	0.000055
0.024287 	0.043591 	0.001933 	0.000077
0.024287 	0.043590 	0.001933 	0.000234
0.024287 	0.043590 	0.001933 	0.000044
0.024287 	0.043590 	0.001933 	0.000049
0.024287 	0.043590 	0.001933 	0.000062
0.024287 	0.043590 	0.001932 	0.000173
0.024287 	0.043590 	0.001933 	0.000058
0.024287 	0.043590 	0.001933 	0.000089
0.024286 	0.043589 	0.001933 	0.000409
0.024286 	0.043589 	0.001933 	0.000053
0.024286 	0.043589 	0.001933 	0.000048
0.024286 	0.043589 	0.001933 	0.000044
0.024286 	0.043589 	0.001933 	0.000044
0.024286 	0.043588 	0.001933 	0.000047
0.024286 	0.043588 	0.001933 	0.000055
0.024286 	0.043588 	0.001933 	0.000080
0.024285 	0.043588 	0.001932 	0.000273
0.024285 	0.043588 	0.001932 	0.000045
0.024285 	0.043588 	0.001932 	0.000044
0.024285 	0.043588 	0.001932 	0.000046
0.024285 	0.043588 	0.001932 	0.000053
0.024285 	0.043588 	0.001932 	0.000074
0.024285 	0.043587 	0.001933 	0.000217
0.024285 	0.043587 	0.001933 	0.000046
0.024285 	0.043587 	0.001933 	0.000053
0.024285 	0.043587 	0.001932 	0.000073
0.024284 	0.043587 	0.001932 	0.000215
0.024284 	0.043587 	0.001932 	0.000046
0.024284 	0.043587 	0.001932 	0.000054
0.024284 	0.043587 	0.001932 	0.000076
0.024284 	0.043586 	0.001933 	0.000231
0.024284 	0.043586 	0.001932 	0.000045
0.024284 	0.043586 	0.001932 	0.000050
0.024284 	0.043586 	0.001932 	0.000063
0.024284 	0.043586 	0.001932 	0.000177
0.024284 	0.043586 	0.001932 	0.000056
0.024284 	0.043586 	0.001932 	0.000083
0.024283 	0.043585 	0.001933 	0.000296
0.024283 	0.043585 	0.001932 	0.000046
0.024283 	0.043585 	0.001932 	0.000044
0.024283 	0.043585 	0.001932 	0.000045
0.024283 	0.043585 	0.001932 	0.000050
0.024283 	0.043585 	0.001932 	0.000065
0.024283 	0.043585 	0.001932 	0.000181
0.024283 	0.043585 	0.001932 	0.000055
0.024283 	0.043585 	0.001932 	0.000077
0.024283 	0.043584 	0.001932 	0.000257
0.024283 	0.043584 	0.001932 	0.000044
0.024283 	0.043584 	0.001932 	0.000044
0.024283 	0.043584 	0.001932 	0.000047
0.024282 	0.043584 	0.001932 	0.000056
0.024282 	0.043584 	0.001932 	0.000083
0.024282 	0.043583 	0.001932 	0.000300
0.024282 	0.043583 	0.001932 	0.000046
0.024282 	0.043583 	0.001932 	0.000044
0.024282 	0.043583 	0.001932 	0.000045
0.024282 	0.043583 	0.001932 	0.000050
0.024282 	0.043583 	0.001932 	0.000063
0.024282 	0.043583 	0.001932 	0.000178
0.024282 	0.043583 	0.001932 	0.000056
0.024282 	0.043583 	0.001932 	0.000081
0.024281 	0.043582 	0.001932 	0.000284
0.024281 	0.043582 	0.001932 	0.000045
0.024281 	0.043582 	0.001932 	0.000044
0.024281 	0.043582 	0.001932 	0.000045
0.024281 	0.043582 	0.001932 	0.000052
0.024281 	0.043582 	0.001932 	0.000069
